trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2022-01-03,743.05,766.0,743.0,764.7,,9653095,,,,,764.7,1.0,ICICIBANK
2022-01-04,767.95,778.0,763.6,772.85,,12114437,,,,,772.85,1.0,ICICIBANK
2022-01-05,773.0,795.85,771.2,788.05,,19741360,,,,,788.05,1.0,ICICIBANK
2022-01-06,775.05,792.5,774.0,785.05,,13018067,,,,,785.05,1.0,ICICIBANK
2022-01-07,792.2,802.3,786.25,793.25,,12250210,,,,,793.25,1.0,ICICIBANK
2022-01-10,800.25,812.8,799.0,810.75,,10905080,,,,,810.75,1.0,ICICIBANK
2022-01-11,809.75,814.7,801.9,810.65,,9982061,,,,,810.65,1.0,ICICIBANK
2022-01-12,818.6,825.45,812.05,823.75,,13034848,,,,,823.75,1.0,ICICIBANK
2022-01-13,821.0,828.0,817.4,824.7,,9372244,,,,,824.7,1.0,ICICIBANK
2022-01-14,821.0,822.0,811.6,820.0,,7552844,,,,,820.0,1.0,ICICIBANK
2022-01-17,820.0,828.9,814.55,819.3,,6722700,,,,,819.3,1.0,ICICIBANK
2022-01-18,821.0,836.0,818.2,823.1,,10835146,,,,,823.1,1.0,ICICIBANK
2022-01-19,816.0,821.0,803.25,808.6,,16416144,,,,,808.6,1.0,ICICIBANK
2022-01-20,803.0,812.95,795.4,810.25,,13567654,,,,,810.25,1.0,ICICIBANK
2022-01-21,803.0,811.35,795.5,804.5,,12078277,,,,,804.5,1.0,ICICIBANK
2022-01-24,813.0,816.7,783.3,798.45,,29612316,,,,,798.45,1.0,ICICIBANK
2022-01-25,789.0,804.3,786.05,801.65,,19513184,,,,,801.65,1.0,ICICIBANK
2022-01-27,786.9,801.5,781.05,794.65,,23984679,,,,,794.65,1.0,ICICIBANK
2022-01-28,803.75,805.85,778.5,781.15,,14072314,,,,,781.15,1.0,ICICIBANK
2022-01-31,788.95,798.7,784.0,788.8,,14824509,,,,,788.8,1.0,ICICIBANK
2022-02-01,802.05,812.85,789.3,810.3,,20031583,,,,,810.3,1.0,ICICIBANK
2022-02-02,815.0,818.7,808.85,813.75,,11214375,,,,,813.75,1.0,ICICIBANK
2022-02-03,814.05,818.4,806.0,808.95,,9755335,,,,,808.95,1.0,ICICIBANK
2022-02-04,809.8,812.0,795.8,805.05,,10314067,,,,,805.05,1.0,ICICIBANK
2022-02-07,798.05,805.0,781.45,786.4,,14659368,,,,,786.4,1.0,ICICIBANK
2022-02-08,790.0,795.7,774.3,792.5,,14642455,,,,,792.5,1.0,ICICIBANK
2022-02-09,797.25,804.25,794.2,802.8,,8855292,,,,,802.8,1.0,ICICIBANK
2022-02-10,805.95,808.8,796.3,805.5,,13159771,,,,,805.5,1.0,ICICIBANK
2022-02-11,796.85,797.4,787.9,790.8,,13138408,,,,,790.8,1.0,ICICIBANK
2022-02-14,772.0,773.95,751.15,753.7,,16170656,,,,,753.7,1.0,ICICIBANK
2022-02-15,752.95,778.0,743.2,776.05,,18880659,,,,,776.05,1.0,ICICIBANK
2022-02-16,775.7,777.55,760.4,764.05,,10549784,,,,,764.05,1.0,ICICIBANK
2022-02-17,766.5,767.25,746.3,750.35,,16683808,,,,,750.35,1.0,ICICIBANK
2022-02-18,746.85,756.8,745.55,748.9,,8945567,,,,,748.9,1.0,ICICIBANK
2022-02-21,746.25,762.9,740.0,754.45,,10967164,,,,,754.45,1.0,ICICIBANK
2022-02-22,738.4,759.75,737.75,751.3,,13156371,,,,,751.3,1.0,ICICIBANK
2022-02-23,754.6,756.4,742.7,744.6,,11624282,,,,,744.6,1.0,ICICIBANK
2022-02-24,712.9,727.1,702.3,707.4,,28023104,,,,,707.4,1.0,ICICIBANK
2022-02-25,724.95,739.3,720.25,730.05,,16935750,,,,,730.05,1.0,ICICIBANK
2022-02-28,722.95,744.75,715.4,742.7,,20547432,,,,,742.7,1.0,ICICIBANK
2022-03-02,717.0,724.95,707.75,714.85,,25252492,,,,,714.85,1.0,ICICIBANK
2022-03-03,717.6,721.95,693.45,698.3,,23190595,,,,,698.3,1.0,ICICIBANK
2022-03-04,691.0,706.55,685.0,688.05,,18697223,,,,,688.05,1.0,ICICIBANK
2022-03-07,663.5,667.0,642.15,653.75,,27799873,,,,,653.75,1.0,ICICIBANK
2022-03-08,643.3,669.45,643.0,665.0,,26716975,,,,,665.0,1.0,ICICIBANK
2022-03-09,664.7,674.5,658.0,667.45,,33728639,,,,,667.45,1.0,ICICIBANK
2022-03-10,693.95,701.0,673.65,676.6,,35959638,,,,,676.6,1.0,ICICIBANK
2022-03-11,674.65,684.7,670.6,677.9,,20546724,,,,,677.9,1.0,ICICIBANK
2022-03-14,678.1,698.45,677.25,696.15,,24648981,,,,,696.15,1.0,ICICIBANK
2022-03-15,701.5,708.1,688.0,697.35,,27714580,,,,,697.35,1.0,ICICIBANK
2022-03-16,706.9,711.4,701.25,708.0,,14621688,,,,,708.0,1.0,ICICIBANK
2022-03-17,717.8,725.0,716.2,720.1,,18329844,,,,,720.1,1.0,ICICIBANK
2022-03-21,721.0,722.9,705.5,710.75,,12866839,,,,,710.75,1.0,ICICIBANK
2022-03-22,708.65,721.0,699.5,718.2,,11761758,,,,,718.2,1.0,ICICIBANK
2022-03-23,725.0,726.8,714.25,718.3,,7140403,,,,,718.3,1.0,ICICIBANK
2022-03-24,702.45,712.7,698.0,704.2,,17727969,,,,,704.2,1.0,ICICIBANK
2022-03-25,705.0,706.1,696.65,699.25,,15263007,,,,,699.25,1.0,ICICIBANK
2022-03-28,702.0,713.4,695.65,710.35,,13806166,,,,,710.35,1.0,ICICIBANK
2022-03-29,714.3,716.95,705.85,715.3,,11489374,,,,,715.3,1.0,ICICIBANK
