trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2022-12-30,1174.56,1189.29,1172.72,1175.53,,7289476,,,,,587.765,0.5,RELIANCE
2023-01-02,1176.82,1190.21,1175.99,1188.78,,5316175,,,,,594.39,0.5,RELIANCE
2023-01-03,1183.77,1187.44,1175.81,1180.08,,7658932,,,,,590.04,0.5,RELIANCE
2023-01-04,1180.06,1181.92,1160.21,1162.31,,9264891,,,,,581.155,0.5,RELIANCE
2023-01-05,1164.59,1170.55,1155.6,1160.23,,13637099,,,,,580.115,0.5,RELIANCE
2023-01-06,1166.05,1175.88,1162.2,1170.78,,6349597,,,,,585.39,0.5,RELIANCE
2023-01-09,1174.66,1200.82,1173.76,1198.42,,10722753,,,,,599.21,0.5,RELIANCE
2023-01-10,1202.67,1202.67,1174.98,1180.7,,8047142,,,,,590.35,0.5,RELIANCE
2023-01-11,1177.98,1180.52,1163.49,1165.82,,11509553,,,,,582.91,0.5,RELIANCE
2023-01-12,1165.22,1168.75,1137.6,1140.64,,17688773,,,,,570.32,0.5,RELIANCE
2023-01-13,1134.55,1141.24,1123.57,1138.8,,20618583,,,,,569.4,0.5,RELIANCE
2023-01-16,1141.15,1144.36,1120.06,1127.95,,13623855,,,,,563.975,0.5,RELIANCE
2023-01-17,1134.37,1145.9,1130.95,1143.97,,10751000,,,,,571.985,0.5,RELIANCE
2023-01-18,1141.52,1149.64,1135.45,1142.07,,13448286,,,,,571.035,0.5,RELIANCE
2023-01-19,1141.24,1145.05,1133.74,1140.85,,11940054,,,,,570.425,0.5,RELIANCE
2023-01-20,1142.21,1142.21,1124.79,1127.28,,14930286,,,,,563.64,0.5,RELIANCE
2023-01-23,1130.21,1138.15,1119.14,1121.58,,10954118,,,,,560.79,0.5,RELIANCE
2023-01-24,1126.06,1127.74,1101.76,1114.96,,16488755,,,,,557.48,0.5,RELIANCE
2023-01-25,1113.35,1114.38,1098.37,1099.55,,12385018,,,,,549.775,0.5,RELIANCE
2023-01-27,1100.4,1101.76,1066.83,1078.69,,25830975,,,,,539.345,0.5,RELIANCE
2023-01-30,1076.08,1094.63,1061.91,1089.02,,21772103,,,,,544.51,0.5,RELIANCE
2023-01-31,1099.29,1101.9,1080.37,1086.3,,22691594,,,,,543.15,0.5,RELIANCE
2023-02-01,1098.35,1098.35,1063.76,1079.86,,19347800,,,,,539.93,0.5,RELIANCE
2023-02-02,1069.76,1083.6,1066.53,1073.89,,13662663,,,,,536.945,0.5,RELIANCE
2023-02-03,1084.06,1084.06,1058.22,1074.83,,24699575,,,,,537.415,0.5,RELIANCE
2023-02-06,1068.37,1071.14,1064.13,1066.73,,14837879,,,,,533.365,0.5,RELIANCE
2023-02-07,1066.99,1074.09,1058.22,1064.17,,15135435,,,,,532.085,0.5,RELIANCE
2023-02-08,1067.45,1089.09,1064.68,1085.42,,21160332,,,,,542.71,0.5,RELIANCE
2023-02-09,1086.12,1094.15,1077.14,1087.32,,13172763,,,,,543.66,0.5,RELIANCE
2023-02-10,1086.79,1086.79,1071.28,1078.36,,10790445,,,,,539.18,0.5,RELIANCE
2023-02-13,1080.0,1084.52,1067.7,1072.23,,10352493,,,,,536.115,0.5,RELIANCE
2023-02-14,1075.27,1099.25,1072.36,1097.49,,14321920,,,,,548.745,0.5,RELIANCE
2023-02-15,1096.52,1124.77,1095.14,1122.34,,33503591,,,,,561.17,0.5,RELIANCE
2023-02-16,1130.42,1137.04,1119.16,1121.47,,17264487,,,,,560.735,0.5,RELIANCE
2023-02-17,1116.83,1129.52,1112.49,1126.15,,11809520,,,,,563.075,0.5,RELIANCE
2023-02-20,1128.37,1130.56,1112.26,1114.25,,8836937,,,,,557.125,0.5,RELIANCE
